"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_012497","CPNE8",14,0,10,0.585116096155472,0.585116096155472,0.165333333333333,,FALSE
"XLOC_012519","YAF2",14,0,0,0.725752199568669,0.725752199568669,0.105133333333333,,FALSE
"XLOC_012536","TWF1",12,0,4,0.210947750781306,0.210947750781306,0.0140333333333333,,FALSE
"XLOC_012546","PLEKHA8P1",8,0,1,0.0711208129044779,0.0711208129044779,0.231566666666667,,FALSE
"XLOC_012549","XLOC_012549",4,0,3,0.382174163037985,0.382174163037985,0.144566666666667,,FALSE
"XLOC_012552","SCAF11",21,0,8,0.0230105945857604,0.0230105945857604,0.0512333333333333,,FALSE
"XLOC_012556","SLC38A2",21,0,10,0.262403325904502,0.262403325904502,0.0667333333333334,,FALSE
"XLOC_012561","IFITM3P6",38,0,13,0.0282758374239544,0.0282758374239544,0.114633333333333,,FALSE
"XLOC_012567","RPAP3",22,0,18,4.84632457026766e-05,4.84632457026766e-05,0.152266666666667,,FALSE
"XLOC_012570","RAPGEF3",15,0,0,0.148040401078357,0.148040401078357,0.123366666666667,,FALSE
"XLOC_012571","HDAC7",22,0,1,0.712831601485728,0.712831601485728,0.0702,,FALSE
"XLOC_012573","VDR",7,0,1,0.961485468177886,0.961485468177886,0.0348666666666666,,FALSE
"XLOC_012579","SENP1",11,0,4,0.397568916884628,0.397568916884628,0.0828333333333333,,FALSE
"XLOC_012581","ASB8",13,0,1,0.706280910676864,0.706280910676864,0.139333333333333,,FALSE
"XLOC_012588","ZNF641",7,0,1,0.863228735138693,0.863228735138693,0.165466666666667,,FALSE
"XLOC_012596","KANSL2",17,0,6,0.561092629242403,0.561092629242403,0.0363,,FALSE
"XLOC_012600","CCNT1",3,0,0,0.787035989865511,0.787035989865511,0.0104666666666667,,FALSE
"XLOC_012604","DDX23",24,0,8,0.667938024769364,0.667938024769364,0.0830333333333333,,FALSE
"XLOC_012607","RPL32P27",22,0,2,0.181703068133553,0.181703068133553,0.0117333333333333,,FALSE
"XLOC_012610","PRKAG1",57,0,8,0.702052286099615,0.702052286099615,0.0387,,FALSE
"XLOC_012613","LMBR1L",26,0,4,0.00530037486754813,0.00530037486754813,0.183166666666667,,FALSE
"XLOC_012614","TUBA1B",20,0,11,1.97700535320764e-05,1.97700535320764e-05,0.0340666666666667,,FALSE
"XLOC_012622","MCRS1",25,0,12,0.058752094518831,0.058752094518831,0.0512,,FALSE
"XLOC_012625","FMNL3",11,0,5,0.970394240830834,0.970394240830834,0.0303666666666667,,FALSE
"XLOC_012628","FAIM2",6,0,0,0.156327171542591,0.156327171542591,0.0623333333333333,,FALSE
"XLOC_012632","RACGAP1",36,0,22,0.826595184954841,0.826595184954841,0.0484333333333333,,FALSE
"XLOC_012633","CERS5",26,0,3,0.564828731843994,0.564828731843994,0.0265,,FALSE
"XLOC_012634","LIMA1",10,0,3,0.311651017059208,0.311651017059208,0.031,,FALSE
"XLOC_012647","SLC11A2",76,0,52,1.76772983108096e-07,1.76772983108096e-07,0.0829333333333333,,FALSE
"XLOC_012650","TFCP2",16,0,8,0.536262017410002,0.536262017410002,0.0736333333333333,,FALSE
"XLOC_012654","SMAGP",5,0,0,0.98798135643707,0.98798135643707,0.0881,,FALSE
"XLOC_012655","BIN2",17,0,9,0.234536226920934,0.234536226920934,0.127166666666667,,FALSE
"XLOC_012657","GALNT6",19,0,0,0.0736608469270596,0.0736608469270596,0.0558333333333333,,FALSE
"XLOC_012701","KRT78",7,0,2,0.693910979372814,0.693910979372814,0.109766666666667,,FALSE
"XLOC_012704","SPRYD3",14,0,10,0.181126012929658,0.181126012929658,0.0756666666666667,,FALSE
"XLOC_012706","CSAD",21,0,9,0.935763820636402,0.935763820636402,0.126266666666667,,FALSE
"XLOC_012707","ITGB7",20,0,11,0.0781125730795535,0.0781125730795535,0.1025,,FALSE
"XLOC_012710","AAAS",24,0,11,0.22060048365794,0.22060048365794,0.0635666666666667,,FALSE
"XLOC_012714","NPFF",11,0,2,9.34088347332914e-05,9.34088347332914e-05,0.130166666666667,,FALSE
"XLOC_012716","CALCOCO1",21,0,2,0.856377503190988,0.856377503190988,0.0414333333333333,,FALSE
"XLOC_012724","SMUG1",26,0,6,0.258981737544673,0.258981737544673,0.1555,,FALSE
"XLOC_012732","GPR84",5,0,4,0.214284223355654,0.214284223355654,0.0981,,FALSE
"XLOC_012733","ZNF385A",14,0,0,0.065823232011604,0.065823232011604,0.0271666666666667,,FALSE
"XLOC_012734","ITGA5",31,0,20,0.209840819351185,0.209840819351185,0.0987,,FALSE
"XLOC_012735","GTSF1",8,0,6,0.693910979372814,0.693910979372814,0.307633333333333,,FALSE
"XLOC_012754","ITGA7",19,0,0,0.0612066706800784,0.0612066706800784,0.2987,,FALSE
"XLOC_012755","CD63",22,0,13,1.65192865141257e-08,1.65192865141257e-08,0.0225666666666666,,FALSE
"XLOC_012758","SARNP",23,0,10,0.0879245563367066,0.0879245563367066,0.0245333333333334,,FALSE
"XLOC_012760","MMP19",45,0,39,0.603163766681261,0.603163766681261,0.0397333333333333,,FALSE
"XLOC_012762","PYM1",8,0,3,0.913440287180009,0.913440287180009,0.114966666666667,,FALSE
"XLOC_012773","RNF41",13,0,5,0.891598531758316,0.891598531758316,0.144866666666667,,FALSE
"XLOC_012776","CS",66,0,24,6.53423046581867e-05,6.53423046581867e-05,0.137833333333333,,FALSE
"XLOC_012777","PAN2",25,0,10,0.722991892537311,0.722991892537311,0.144033333333333,,FALSE
"XLOC_012778","STAT2",37,0,18,0.000418088960135692,0.000418088960135692,0.0983,,FALSE
"XLOC_012787","BAZ2A",18,0,2,0.102718661937494,0.102718661937494,0.1074,,FALSE
"XLOC_012788","ATP5F1B",24,0,17,0.0710796098949324,0.0710796098949324,0.0411,,FALSE
"XLOC_012789","PTGES3",12,0,8,0.832200628308089,0.832200628308089,0.0325666666666667,,FALSE
"XLOC_012791","NACA",37,0,8,0.327152143882203,0.327152143882203,0.0205666666666667,,FALSE
"XLOC_012799","NEMP1",14,0,11,0.43521739904418,0.43521739904418,0.203733333333333,,FALSE
"XLOC_012800","STAT6",21,0,3,0.61597721721246,0.61597721721246,0.0372,,FALSE
"XLOC_012804","STAC3",20,0,5,0.694125191022525,0.694125191022525,0.0278333333333333,,FALSE
"XLOC_012806","ARHGAP9",21,0,2,0.518208783932221,0.518208783932221,0.0854,,FALSE
"XLOC_012807","DDIT3",8,0,4,0.899711271318957,0.899711271318957,0.0209333333333333,,FALSE
"XLOC_012809","DCTN2",32,0,6,0.373207184006493,0.373207184006493,0.0165333333333333,,FALSE
"XLOC_012814","CDK4",15,0,1,0.0833657372450323,0.0833657372450323,0.0677666666666667,,FALSE
"XLOC_012816","CYP27B1",22,0,14,0.109138157321846,0.109138157321846,0.124833333333333,,FALSE
"XLOC_012818","CTDSP2",10,0,2,0.656510806424492,0.656510806424492,0.0137333333333333,,FALSE
"XLOC_012877","GNS",17,0,9,0.0844385553236762,0.0844385553236762,0.102466666666667,,FALSE
"XLOC_012891","LLPH",24,0,14,0.0128467910128839,0.0128467910128839,0.0757666666666666,,FALSE
"XLOC_012911","MDM1",26,0,7,0.957784580294277,0.957784580294277,0.150733333333333,,FALSE
"XLOC_012922","CPM",27,0,15,3.40789334905614e-06,3.40789334905614e-06,0.0468333333333333,,FALSE
"XLOC_012931","PRANCR",9,0,0,0.00728961171448441,0.00728961171448441,0.4048,,FALSE
"XLOC_012943","ZFC3H1",16,0,7,0.823986636002125,0.823986636002125,0.0663666666666667,,FALSE
"XLOC_012965","KRR1",10,0,4,0.00744428172726322,0.00744428172726322,0.0701333333333333,,FALSE
"XLOC_012970","NAP1L1",54,0,36,0.00298988973014219,0.00298988973014219,0.0454333333333333,,FALSE
"XLOC_012972","OSBPL8",27,0,11,0.00496789422291755,0.00496789422291755,0.054,,FALSE
"XLOC_012974","CSRP2",6,0,1,0.8719938850601,0.8719938850601,0.397966666666667,,FALSE
"XLOC_012988","PPP1R12A",21,0,3,0.0577935218827162,0.0577935218827162,0.135566666666667,,FALSE
"XLOC_012997","LIN7A",5,0,1,0.18372867948182,0.18372867948182,0.337166666666667,,FALSE
"XLOC_013004","CCDC59",6,0,3,0.696502812484477,0.696502812484477,0.0488,,FALSE
"XLOC_013026","CEP290",24,0,1,0.545520657787886,0.545520657787886,0.0878,,FALSE
"XLOC_013030","KITLG",4,0,0,0.811157814130865,0.811157814130865,0.0282,,FALSE
"XLOC_013032","LINC02458",8,0,5,0.247706825786857,0.247706825786857,0.0723,,FALSE
"XLOC_013034","DUSP6",7,0,4,0.603702895625434,0.603702895625434,0.0624666666666667,,FALSE
"XLOC_013035","POC1B",28,0,15,0.079202310270459,0.079202310270459,0.0778333333333333,,FALSE
"XLOC_013037","ATP2B1",34,0,24,0.401446660924403,0.401446660924403,0.0339333333333333,,FALSE
"XLOC_013048","LINC01619",11,0,3,0.970137208805208,0.970137208805208,0.00933333333333335,,FALSE
"XLOC_013055","EEA1",7,0,2,0.87050986753552,0.87050986753552,0.0983333333333333,,FALSE
"XLOC_013073","CEP83",20,0,11,0.00208579978434587,0.00208579978434587,0.209166666666667,,FALSE
"XLOC_013077","TMCC3",8,0,5,0.980551448914349,0.980551448914349,0.106366666666667,,FALSE
"XLOC_013078","NDUFA12",14,0,3,0.0206153884223615,0.0206153884223615,0.0526333333333334,,FALSE
"XLOC_013079","NR2C1",27,0,8,0.799395575448846,0.799395575448846,0.114533333333333,,FALSE
"XLOC_013091","LTA4H",30,0,24,0.541569527147756,0.541569527147756,0.0326333333333333,,FALSE
"XLOC_013097","CDK17",12,0,6,0.906192437170262,0.906192437170262,0.0642,,FALSE
"XLOC_013119","IKBIP",3,0,0,0.957158906251522,0.957158906251522,0.0635666666666667,,FALSE
"XLOC_013125","UHRF1BP1L",15,0,7,0.709908859643425,0.709908859643425,0.0727,,FALSE
"XLOC_013136","ARL1",14,0,5,0.313974522466423,0.313974522466423,0.0619,,FALSE
"XLOC_013141","GNPTAB",17,0,8,0.163551039248377,0.163551039248377,0.0592333333333333,,FALSE
"XLOC_013149","WASHC3",14,0,3,0.874672208301837,0.874672208301837,0.0195333333333333,,FALSE
"XLOC_013150","NUP37",10,0,5,0.965702257668466,0.965702257668466,0.0714333333333333,,FALSE
"XLOC_013168","C12orf73",11,0,3,0.95609563810466,0.95609563810466,0.153433333333333,,FALSE
"XLOC_013173","SLC41A2",16,0,8,5.7885050826788e-05,5.7885050826788e-05,0.0943666666666667,,FALSE
"XLOC_013176","APPL2",15,0,4,0.709830071663016,0.709830071663016,0.0900666666666667,,FALSE
"XLOC_013191","CRY1",7,0,2,0.160732169554172,0.160732169554172,0.2045,,FALSE
"XLOC_013195","PRDM4",12,0,6,0.558452663567203,0.558452663567203,0.0443,,FALSE
"XLOC_013200","CMKLR1",7,0,3,0.222465669144927,0.222465669144927,0.0881666666666667,,FALSE
"XLOC_013202","SART3",16,0,5,0.70733629861029,0.70733629861029,0.0837666666666667,,FALSE
"XLOC_013205","CORO1C",48,0,34,0.000183266322228632,0.000183266322228632,0.0701666666666667,,FALSE
"XLOC_013206","SSH1",9,0,1,0.313235262275813,0.313235262275813,0.0749666666666667,,FALSE
"XLOC_013215","KCTD10",14,0,3,0.850566222348399,0.850566222348399,0.0896666666666667,,FALSE
"XLOC_013216","MMAB",11,0,1,0.527307437327281,0.527307437327281,0.0387,,FALSE
"XLOC_013219","TRPV4",6,0,0,0.193639875698256,0.193639875698256,0.0387333333333333,,FALSE
"XLOC_013223","GIT2",24,0,7,0.326102746532506,0.326102746532506,0.102333333333333,,FALSE
"XLOC_013225","C12orf76",14,0,3,0.470672586168933,0.470672586168933,0.0753,,FALSE
"XLOC_013228","ANAPC7",34,0,13,0.545354654386921,0.545354654386921,0.0191,,FALSE
"XLOC_013230","GPN3",7,0,4,0.305245316258062,0.305245316258062,0.0600666666666667,,FALSE
"XLOC_013231","VPS29",20,0,10,0.22713451156679,0.22713451156679,0.0520666666666667,,FALSE
"XLOC_013234","HVCN1",10,0,3,0.264516666442036,0.264516666442036,0.0289333333333334,,FALSE
"XLOC_013235","PPP1CC",16,0,9,0.189801181070853,0.189801181070853,0.0363,,FALSE
"XLOC_013240","PHETA1",6,0,0,0.897565030419817,0.897565030419817,0.0201333333333333,,FALSE
"XLOC_013241","ATXN2",34,0,5,0.243391668209366,0.243391668209366,0.0644,,FALSE
"XLOC_013245","MAPKAPK5-AS1",10,0,0,0.981303031588092,0.981303031588092,0.1251,,FALSE
"XLOC_013247","TMEM116",23,0,14,0.929658523787676,0.929658523787676,0.0979,,FALSE
"XLOC_013252","HECTD4",15,0,2,0.346425028595306,0.346425028595306,0.0664666666666667,,FALSE
"XLOC_013254","RPL6",20,0,10,0.0812988605974813,0.0812988605974813,0.0143333333333333,,FALSE
"XLOC_013259","DDX54",8,0,0,0.148611719893216,0.148611719893216,0.0989,,FALSE
"XLOC_013264","SLC8B1",17,0,2,0.69854923191252,0.69854923191252,0.0535666666666667,,FALSE
"XLOC_013265","SDS",6,0,2,0.508220447001979,0.508220447001979,0.0309333333333333,,FALSE
"XLOC_013269","RBM19",8,0,1,0.975748589055726,0.975748589055726,0.0793333333333333,,FALSE
"XLOC_013286","MED13L",33,0,7,2.36607516353911e-05,2.36607516353911e-05,0.0644666666666667,,FALSE
"XLOC_013297","TESC",6,0,0,0.964002638951657,0.964002638951657,0.0485,,FALSE
"XLOC_013298","FBXO21",11,0,4,5.16795770990331e-05,5.16795770990331e-05,0.1823,,FALSE
"XLOC_013303","WSB2",16,0,8,0.407277069262595,0.407277069262595,0.0551666666666667,,FALSE
"XLOC_013304","VSIG10",12,0,2,0.435772527417156,0.435772527417156,0.107433333333333,,FALSE
"XLOC_013305","TAOK3",22,0,5,0.412172473236078,0.412172473236078,0.103733333333333,,FALSE
"XLOC_013322","CIT",14,0,0,0.620733279389941,0.620733279389941,0.1598,,FALSE
"XLOC_013323","RAB35",6,0,1,0.938271369526167,0.938271369526167,0.0497000000000001,,FALSE
"XLOC_013324","GCN1",17,0,11,0.850292800199638,0.850292800199638,0.0850333333333333,,FALSE
"XLOC_013326","RPLP0",27,0,13,8.98229659611868e-09,8.98229659611868e-09,0.0545333333333333,,FALSE
"XLOC_013327","PXN",20,0,1,0.108907595400937,0.108907595400937,0.0702666666666667,,FALSE
"XLOC_013333","TRIAP1",3,0,3,0.0463549733574903,0.0463549733574903,0.0206333333333334,,FALSE
"XLOC_013341","POP5",9,0,2,0.874663599367324,0.874663599367324,0.0551666666666666,,FALSE
"XLOC_013350","C12orf43",8,0,1,0.562115187084771,0.562115187084771,0.1101,,FALSE
"XLOC_013351","OASL",22,0,15,0.133056850611745,0.133056850611745,0.0924666666666667,,FALSE
"XLOC_013356","CAMKK2",10,0,0,0.0231096868516319,0.0231096868516319,0.0337,,FALSE
"XLOC_013357","ANAPC5",32,0,16,0.0139639748359053,0.0139639748359053,0.0331666666666667,,FALSE
"XLOC_013358","KDM2B",21,0,6,0.0107359680095803,0.0107359680095803,0.1188,,FALSE
"XLOC_013361","RHOF",20,0,2,0.607756699439728,0.607756699439728,0.0252333333333334,,FALSE
"XLOC_013367","DIABLO",30,0,6,0.670817395457414,0.670817395457414,0.0337333333333333,,FALSE
"XLOC_013368","CLIP1",26,0,8,2.84965091202382e-09,2.84965091202382e-09,0.129133333333333,,FALSE
"XLOC_013369","ZCCHC8",13,0,2,0.0321261808662488,0.0321261808662488,0.0605666666666667,,FALSE
"XLOC_013371","RSRC2",30,0,18,0.000249204452484912,0.000249204452484912,0.0843,,FALSE
"XLOC_013374","HCAR3",2,0,2,0.12080788137061,0.12080788137061,0.0202666666666667,,FALSE
"XLOC_013378","ABCB9",14,0,0,0.620246364765163,0.620246364765163,0.1035,,FALSE
"XLOC_013382","MPHOSPH9",26,0,6,0.210733749663202,0.210733749663202,0.150966666666667,,FALSE
"XLOC_013383","CDK2AP1",14,0,2,0.822696924282254,0.822696924282254,0.0283,,FALSE
"XLOC_013385","SBNO1",9,0,6,0.00026532659184507,0.00026532659184507,0.0527,,FALSE
"XLOC_013389","RILPL1",5,0,0,0.61534304610637,0.61534304610637,0.260966666666667,,FALSE
"XLOC_013398","CCDC92",9,0,2,0.510428776010263,0.510428776010263,0.0347,,FALSE
"XLOC_013407","NCOR2",21,0,0,0.600648649149715,0.600648649149715,0.0814666666666667,,FALSE
"XLOC_013413","SCARB1",20,0,0,0.387634868336908,0.387634868336908,0.0867,,FALSE
"XLOC_013414","UBC",24,0,18,0.199864719299097,0.199864719299097,0.019,,FALSE
"XLOC_013453","SLC15A4",12,0,4,0.795891402503416,0.795891402503416,0.0732333333333333,,FALSE
"XLOC_013509","POLE",17,0,1,0.517636495332606,0.517636495332606,0.0896333333333333,,FALSE
"XLOC_013511","ANKLE2",17,0,6,0.0992801258600309,0.0992801258600309,0.0704,,FALSE
"XLOC_013512","GOLGA3",60,0,6,0.399750012770318,0.399750012770318,0.0517666666666667,,FALSE
"XLOC_013557","ZMYM2",16,0,6,0.564845562985891,0.564845562985891,0.0603333333333333,,FALSE
"XLOC_013569","SAP18",7,0,3,0.00236624104364443,0.00236624104364443,0.00673333333333337,,FALSE
"XLOC_013601","SPATA13",14,0,6,0.0519128704551148,0.0519128704551148,0.0694333333333333,,FALSE
"XLOC_013621","NUP58",24,0,6,0.394832417701702,0.394832417701702,0.0566666666666667,,FALSE
"XLOC_013639","GTF3A",12,0,4,0.638766363565231,0.638766363565231,0.0164666666666667,,FALSE
"XLOC_013641","POLR1D",15,0,1,0.623058356041535,0.623058356041535,0.0308333333333334,,FALSE
"XLOC_013650","PAN3",5,0,1,0.909385880335176,0.909385880335176,0.0340333333333333,,FALSE
"XLOC_013671","ALOX5AP",9,0,7,0.642671347415702,0.642671347415702,0.0628,,FALSE
"XLOC_013682","FRY",16,0,6,0.33741849288961,0.33741849288961,0.1139,,FALSE
"XLOC_013685","BRCA2",12,0,4,0.609261203338345,0.609261203338345,0.148633333333333,,FALSE
"XLOC_013688","PDS5B",11,0,6,0.887163560792167,0.887163560792167,0.1179,,FALSE
"XLOC_013698","RFC3",10,0,8,0.674650823026706,0.674650823026706,0.0991666666666666,,FALSE
"XLOC_013709","CCNA1",3,0,1,0.342326973519476,0.342326973519476,0.0585333333333334,,FALSE
"XLOC_013715","EXOSC8",29,0,12,0.648512015209325,0.648512015209325,0.180166666666667,,FALSE
"XLOC_013719","UFM1",12,0,8,0.00682533347634488,0.00682533347634488,0.199333333333333,,FALSE
"XLOC_013725","NHLRC3",12,0,8,0.123674094255262,0.123674094255262,0.156,,FALSE
"XLOC_013727","COG6",6,0,0,0.823341218688732,0.823341218688732,0.208766666666667,,FALSE
"XLOC_013733","WBP4",5,0,5,0.043435459284844,0.043435459284844,0.0823999999999999,,FALSE
"XLOC_013736","NAA16",10,0,0,0.0759395474417163,0.0759395474417163,0.0971,,FALSE
"XLOC_013739","RGCC",6,0,4,0.437895229146562,0.437895229146562,0.0483666666666667,,FALSE
"XLOC_013747","DGKH",10,0,1,0.978303691884184,0.978303691884184,0.0513666666666667,,FALSE
"XLOC_013753","DNAJC15",6,0,4,0.397568916884628,0.397568916884628,0.0290666666666666,,FALSE
"XLOC_013760","LACC1",11,0,5,0.970394240830834,0.970394240830834,0.0966,,FALSE
"XLOC_013770","GPALPP1",10,0,3,0.956304414257091,0.956304414257091,0.1242,,FALSE
"XLOC_013773","GTF2F2",8,0,7,0.755519919516959,0.755519919516959,0.104333333333333,,FALSE
"XLOC_013777","TPT1-AS1",42,0,1,0.815163090949957,0.815163090949957,0.0819666666666667,,FALSE
"XLOC_013781","COG3",13,0,6,0.488242213469572,0.488242213469572,0.100633333333333,,FALSE
"XLOC_013794","LRCH1",14,0,9,0.155286339648665,0.155286339648665,0.0825,,FALSE
"XLOC_013803","ITM2B",12,0,5,0.00213672581406584,0.00213672581406584,0.0527333333333333,,FALSE
"XLOC_013804","RB1",13,0,9,0.0332034227086585,0.0332034227086585,0.185666666666667,,FALSE
"XLOC_013809","FNDC3A",11,0,5,0.226966155594907,0.226966155594907,0.0695,,FALSE
"XLOC_013814","CDADC1",8,0,4,0.968190480968124,0.968190480968124,0.0902333333333333,,FALSE
"XLOC_013815","SETDB2",7,0,3,0.51902879881222,0.51902879881222,0.0233333333333333,,FALSE
"XLOC_013817","PHF11",24,0,9,0.0297884255509949,0.0297884255509949,0.0345666666666667,,FALSE
"XLOC_013819","ARL11",2,0,0,0.346425028595306,0.346425028595306,0.0896333333333333,,FALSE
"XLOC_013822","TRIM13",10,1,5,7.22823445306889e-08,7.22823445306889e-08,0.421933333333333,0.421933333333333,TRUE
"XLOC_013829","DLEU1",69,0,23,0.00199206295530297,0.00199206295530297,0.0806,,FALSE
"XLOC_013835","FAM124A",4,0,0,0.969596942163211,0.969596942163211,0.0389,,FALSE
"XLOC_013839","WDFY2",6,0,3,0.767793881395163,0.767793881395163,0.160666666666667,,FALSE
"XLOC_013841","XLOC_013841",3,0,0,0.192853026653812,0.192853026653812,0.274,,FALSE
"XLOC_013845","ALG11",16,1,4,0.00345244645033553,0.00345244645033553,0.180733333333333,0.180733333333333,TRUE
"XLOC_013849","CKAP2",15,1,10,0.00864799416373002,0.00864799416373002,0.1565,0.1565,TRUE
"XLOC_013890","TDRD3",25,0,16,0.00687165924909169,0.00687165924909169,0.0878,,FALSE
"XLOC_013938","BORA",11,0,6,0.247661810082098,0.247661810082098,0.189,,FALSE
"XLOC_013939","PIBF1",8,0,3,0.363096813289499,0.363096813289499,0.182133333333333,,FALSE
"XLOC_013955","UCHL3",22,0,1,0.871810524232484,0.871810524232484,0.0522,,FALSE
"XLOC_013964","ACOD1",7,0,7,0.442713740570021,0.442713740570021,0.0295,,FALSE
"XLOC_013966","CLN5",24,0,1,0.947085761204881,0.947085761204881,0.0395666666666666,,FALSE
"XLOC_013986","NDFIP2",4,0,2,0.960785989318253,0.960785989318253,0.0899666666666666,,FALSE
"XLOC_014049","DNAJC3",5,0,2,0.965702257668466,0.965702257668466,0.00219999999999998,,FALSE
"XLOC_014057","MBNL2",7,0,1,0.474422367943888,0.474422367943888,0.198833333333333,,FALSE
"XLOC_014064","IPO5",26,0,17,1.00669164052449e-07,1.00669164052449e-07,0.0979333333333333,,FALSE
"XLOC_014065","FARP1",16,0,0,0.163102143581782,0.163102143581782,0.0936666666666667,,FALSE
"XLOC_014076","UBAC2",20,0,11,0.574782738200999,0.574782738200999,0.0224666666666667,,FALSE
"XLOC_014080","TM9SF2",17,0,13,0.853947854311984,0.853947854311984,0.0596666666666667,,FALSE
"XLOC_014086","PCCA",19,0,8,0.631049687553644,0.631049687553644,0.0737333333333333,,FALSE
"XLOC_014095","TPP2",25,0,16,0.00910105162818844,0.00910105162818844,0.0905666666666667,,FALSE
"XLOC_014097","BIVM-ERCC5",31,0,2,0.673943267497116,0.673943267497116,0.0765,,FALSE
"XLOC_014121","TNFSF13B",11,0,6,0.0300798455080876,0.0300798455080876,0.146333333333333,,FALSE
"XLOC_014136","COL4A2",11,0,0,0.648282312782812,0.648282312782812,0.1556,,FALSE
"XLOC_014139","ING1",4,0,0,0.987404154093021,0.987404154093021,0.0669333333333333,,FALSE
"XLOC_014144","ARHGEF7",13,0,2,0.746369780815212,0.746369780815212,0.138533333333333,,FALSE
"XLOC_014158","ATP11A",13,0,1,0.397159429709846,0.397159429709846,0.0648,,FALSE
"XLOC_014169","CUL4A",17,0,8,0.00621650349650882,0.00621650349650882,0.114266666666667,,FALSE
"XLOC_014175","TMCO3",22,0,12,0.699737334904185,0.699737334904185,0.0326333333333333,,FALSE
"XLOC_014178","TFDP1",23,0,16,0.375579505996357,0.375579505996357,0.0712,,FALSE
"XLOC_014180","TMEM255B",7,0,1,0.0225622077410352,0.0225622077410352,0.0819333333333333,,FALSE
"XLOC_014186","CDC16",20,0,11,0.398802119836185,0.398802119836185,0.0940666666666667,,FALSE
"XLOC_014189","UPF3A",15,0,5,0.0643392051404091,0.0643392051404091,0.0691333333333333,,FALSE
"XLOC_014223","PSPC1",20,0,7,0.501542084614724,0.501542084614724,0.0366,,FALSE
"XLOC_014230","GJB6",6,0,0,0.782490242082922,0.782490242082922,0.270166666666667,,FALSE
"XLOC_014231","CRYL1",14,0,3,0.919501764073191,0.919501764073191,0.111066666666667,,FALSE
"XLOC_014235","EEF1AKMT1",5,0,2,0.938897714243193,0.938897714243193,0.310766666666667,,FALSE
"XLOC_014238","XPO4",4,0,2,0.890950263884655,0.890950263884655,0.0909333333333333,,FALSE
"XLOC_014248","SKA3",13,0,11,0.671014905032419,0.671014905032419,0.147466666666667,,FALSE
"XLOC_014252","ZDHHC20",9,0,1,0.345972546587887,0.345972546587887,0.0799666666666666,,FALSE
"XLOC_014255","MICU2",10,0,3,0.690724614009148,0.690724614009148,0.109433333333333,,FALSE
"XLOC_014278","PARP4",20,0,18,3.65023868044073e-07,3.65023868044073e-07,0.0888,,FALSE
"XLOC_014284","CENPJ",12,0,6,0.717633243585377,0.717633243585377,0.0872666666666667,,FALSE
"XLOC_014292","MTMR6",7,0,5,0.80004078426899,0.80004078426899,0.1169,,FALSE
"XLOC_014300","RNF6",15,0,10,0.0921268550198387,0.0921268550198387,0.0492,,FALSE
"XLOC_014309","USP12",7,0,4,0.992517202069365,0.992517202069365,0.062,,FALSE
"XLOC_014314","MTIF3",13,0,5,0.436357582364858,0.436357582364858,0.125533333333333,,FALSE
"XLOC_014326","SLC46A3",3,0,0,0.293484845326827,0.293484845326827,0.0341,,FALSE
"XLOC_014343","KATNAL1",5,0,2,0.890905772357922,0.890905772357922,0.195033333333333,,FALSE
"XLOC_014348","HMGB1",19,0,13,0.0860356464106406,0.0860356464106406,0.106766666666667,,FALSE
"XLOC_014356","HSPH1",21,0,13,0.36037142236578,0.36037142236578,0.0998333333333333,,FALSE
"XLOC_014363","N4BP2L1",63,0,19,7.34074833335963e-06,7.34074833335963e-06,0.170866666666667,,FALSE
"XLOC_014385","SPART",17,0,9,0.0173804972922465,0.0173804972922465,0.0480666666666666,,FALSE
"XLOC_014393","ALG5",27,0,5,0.477092309863507,0.477092309863507,0.0886666666666666,,FALSE
"XLOC_014394","SUPT20H",31,0,9,0.572087823325797,0.572087823325797,0.109766666666667,,FALSE
"XLOC_014411","PROSER1",14,0,4,0.771573774448726,0.771573774448726,0.0963666666666667,,FALSE
"XLOC_014426","ELF1",24,0,20,8.71218727231388e-06,8.71218727231388e-06,0.117166666666667,,FALSE
"XLOC_014432","MTRF1",21,0,12,0.604606201556968,0.604606201556968,0.149266666666667,,FALSE
"XLOC_014439","VWA8",20,0,17,0.883475027811519,0.883475027811519,0.0664333333333333,,FALSE
"XLOC_014447","EPSTI1",11,0,2,0.256168636470744,0.256168636470744,0.052,,FALSE
"XLOC_014451","CCDC122",7,0,2,0.916771166092947,0.916771166092947,0.191133333333333,,FALSE
"XLOC_014461","TSC22D1",12,0,2,0.291643960750471,0.291643960750471,0.0198,,FALSE
"XLOC_014464","NUFIP1",3,0,2,0.455596899924652,0.455596899924652,0.3294,,FALSE
"XLOC_014467","TPT1",18,0,3,0.000123719190508866,0.000123719190508866,0.0522,,FALSE
"XLOC_014477","ZC3H13",16,0,10,0.0470077069298773,0.0470077069298773,0.0762666666666667,,FALSE
"XLOC_014479","LCP1",55,0,53,0.113939824278261,0.113939824278261,0.0676666666666667,,FALSE
"XLOC_014481","RUBCNL",31,0,10,0.204891900956376,0.204891900956376,0.0497666666666667,,FALSE
"XLOC_014484","ESD",7,0,4,0.0279024445578674,0.0279024445578674,0.0146999999999999,,FALSE
"XLOC_014487","SUCLA2",20,0,8,0.901572778408839,0.901572778408839,0.0624666666666666,,FALSE
