"isoform_id","gene_id","gene_name","oId","class_code","T_dIF","T_abs_dIF","T_q","T_gene_q","T_switching","T_novel","U_gene_id","U_gene_name","U_dIF","U_abs_dIF","U_q","U_gene_q","U_switching","U_novel","present_in_T","present_in_U","present_in_both","overlap_class","same_direction","delta_dIF","abs_delta_dIF"
"TCONS_00093578","XLOC_015098","TOX4","PB.4791.7","c",0.138966666666667,0.138966666666667,0.00925911981511998,0.000127258365957919,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093579","XLOC_015098","TOX4","PB.5651.5","c",0.0169,0.0169,0.92582993379509,0.000127258365957919,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093580","XLOC_015098","TOX4","PB.4791.11","c",-0.00853333333333334,0.00853333333333334,0.967544517440302,0.000127258365957919,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094401","XLOC_015098","TOX4","PB.3783.9","j",0.0165333333333333,0.0165333333333333,0.40584795690166,0.000127258365957919,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094402","XLOC_015098","TOX4","PB.3783.10","c",-0.0242333333333333,0.0242333333333333,0.944728286711193,0.000127258365957919,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086511","XLOC_015489","CDKN3","ENST00000555837.5","=",-0.0218666666666667,0.0218666666666667,0.773455707515258,1.70473529126736e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086512","XLOC_015489","CDKN3","ENST00000543789.6","=",-0.0013,0.0013,0.975890696013679,1.70473529126736e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086514","XLOC_015489","CDKN3","ENST00000458126.6","=",-0.00506666666666666,0.00506666666666666,0.929316774091415,1.70473529126736e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086515","XLOC_015489","CDKN3","ENST00000556102.6","=",-0.0142,0.0142,0.800137267613499,1.70473529126736e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086519","XLOC_015489","CDKN3","ENST00000556305.1","=",0.0659,0.0659,1.70473529126736e-05,1.70473529126736e-05,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086520","XLOC_015489","CDKN3","ENST00000395577.2","=",-0.192066666666667,0.192066666666667,0.0358027938425051,1.70473529126736e-05,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00093679","XLOC_015489","CDKN3","PB.4973.5","j",0.0329666666666667,0.0329666666666667,0.705077577980117,1.70473529126736e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095039","XLOC_015489","CDKN3","PB.5450.4","j",-0.0155,0.0155,0.973966033405738,1.70473529126736e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095040","XLOC_015489","CDKN3","PB.5847.8","c",0.1535,0.1535,0.526074782029921,1.70473529126736e-05,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086549","XLOC_015494","SOCS4","ENST00000395472.2","=",0.1795,0.1795,0.0309592436720075,0.0309592436720075,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00086550","XLOC_015494","SOCS4","ENST00000555846.2","=",-0.000500000000000056,0.000500000000000056,1,0.0309592436720075,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086551","XLOC_015494","SOCS4","ENST00000553735.1","=",0.00343333333333333,0.00343333333333333,0.86826094923666,0.0309592436720075,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00086552","XLOC_015494","SOCS4","ENST00000339298.2","=",-0.138133333333333,0.138133333333333,0.267114646747474,0.0309592436720075,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095043","XLOC_015494","SOCS4","PB.5461.3","j",-0.0379666666666666,0.0379666666666666,0.798191615210555,0.0309592436720075,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00087642","XLOC_015706","JDP2","ENST00000419727.6","=",-0.0683333333333333,0.0683333333333333,0.508591507200978,9.81373998389333e-30,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00087644","XLOC_015706","JDP2","ENST00000651602.1","=",-0.0107,0.0107,0.153647543772429,9.81373998389333e-30,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00087645","XLOC_015706","JDP2","ENST00000558068.1","=",0.00563333333333333,0.00563333333333333,0.982575039065785,9.81373998389333e-30,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00087647","XLOC_015706","JDP2","ENST00000267569.5","=",-0.175933333333333,0.175933333333333,0.0103767229149862,9.81373998389333e-30,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00094523","XLOC_015706","JDP2","PB.4081.1","j",0.0128333333333333,0.0128333333333333,0.0786181370582263,9.81373998389333e-30,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094524","XLOC_015706","JDP2","PB.6034.1","c",0.2357,0.2357,9.81373998389333e-30,9.81373998389333e-30,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00088248","XLOC_015829","RIN3","ENST00000216487.12","=",0.261433333333333,0.261433333333333,0.00347338181200366,0.00108793886458013,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00088249","XLOC_015829","RIN3","ENST00000555589.5","=",0.00233333333333333,0.00233333333333333,0.941195368720082,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00088250","XLOC_015829","RIN3","ENST00000620541.4","=",-0.128666666666667,0.128666666666667,0.431691315263387,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00088251","XLOC_015829","RIN3","ENST00000557762.1","=",0.0245666666666667,0.0245666666666667,0.0255389099050139,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00088253","XLOC_015829","RIN3","ENST00000418924.6","=",-0.2115,0.2115,0.00108793886458013,0.00108793886458013,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00088255","XLOC_015829","RIN3","ENST00000555891.1","=",0.0253666666666667,0.0253666666666667,0.0112500400855658,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00088256","XLOC_015829","RIN3","ENST00000554888.1","=",0.0123,0.0123,0.738978504587519,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00088258","XLOC_015829","RIN3","ENST00000556418.1","=",0.00913333333333334,0.00913333333333334,0.833122815621873,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00088259","XLOC_015829","RIN3","ENST00000553959.1","=",0.00426666666666667,0.00426666666666667,0.902550685932205,0.00108793886458013,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00090167","XLOC_016207","CEBPE","ENST00000696121.1","=",-0.019,0.019,0.800328596685133,3.8268533871402e-08,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00090168","XLOC_016207","CEBPE","ENST00000206513.6","=",0.307833333333333,0.307833333333333,3.8268533871402e-08,3.8268533871402e-08,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00090169","XLOC_016207","CEBPE","ENST00000696122.1","=",-0.2888,0.2888,1.68415323611959e-05,3.8268533871402e-08,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00090765","XLOC_016311","PPP2R3C","ENST00000555614.5","=",-0.000199999999999999,0.000199999999999999,0.992224882376922,0.0400227860655008,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094141","XLOC_016311","PPP2R3C","PB.4890.7","n",0.0102,0.0102,0.631699291238602,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094145","XLOC_016311","PPP2R3C","PB.4890.11","j",-0.0167666666666667,0.0167666666666667,0.573874582244056,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094702","XLOC_016311","PPP2R3C","PB.5751.10","c",0.0124333333333334,0.0124333333333334,0.993041813401932,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00094703","XLOC_016311","PPP2R3C","PB.3861.5","c",0.0123,0.0123,0.99953587709918,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095473","XLOC_016311","PPP2R3C","PB.5360.5","j",-0.0069,0.0069,0.915835142653302,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095475","XLOC_016311","PPP2R3C","PB.5360.9","j",0.0207333333333333,0.0207333333333333,0.688151722136952,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095477","XLOC_016311","PPP2R3C","PB.5360.13","c",0.0072,0.0072,0.879631599572351,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095479","XLOC_016311","PPP2R3C","PB.5360.18","c",-0.0199333333333333,0.0199333333333333,0.91930545211099,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095484","XLOC_016311","PPP2R3C","PB.5751.14","c",-0.147266666666667,0.147266666666667,0.0400227860655008,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095485","XLOC_016311","PPP2R3C","PB.5360.25","j",-0.00163333333333333,0.00163333333333333,0.99953587709918,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095486","XLOC_016311","PPP2R3C","PB.5751.7","c",-0.0224333333333333,0.0224333333333333,0.596673444931733,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095493","XLOC_016311","PPP2R3C","PB.5360.38","j",-0.0155,0.0155,0.75053688986563,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00096123","XLOC_016311","PPP2R3C","PB.5751.11","c",0.1213,0.1213,0.670382293999304,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00096125","XLOC_016311","PPP2R3C","PB.5751.20","c",0.0277333333333333,0.0277333333333333,0.968704878908587,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00096131","XLOC_016311","PPP2R3C","PB.5751.33","c",0.0014,0.0014,0.90110095720633,0.0400227860655008,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091252","XLOC_016460","BMP4","PB.5446.12","=",0.0613666666666667,0.0613666666666667,0.865655557536955,0.0181046440268268,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091253","XLOC_016460","BMP4","PB.5845.6","=",0.161466666666667,0.161466666666667,0.760893371802635,0.0181046440268268,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091254","XLOC_016460","BMP4","ENST00000417573.5","=",-0.1605,0.1605,0.0181046440268268,0.0181046440268268,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00091260","XLOC_016460","BMP4","ENST00000558489.1","=",-0.0528,0.0528,0.786461083259514,0.0181046440268268,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095544","XLOC_016460","BMP4","PB.5446.3","j",-0.0469,0.0469,0.936901116052932,0.0181046440268268,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095545","XLOC_016460","BMP4","PB.5845.11","j",0.0670666666666667,0.0670666666666667,0.997967953206844,0.0181046440268268,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095549","XLOC_016460","BMP4","PB.5446.13","j",0.0244333333333333,0.0244333333333333,0.879844983388642,0.0181046440268268,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00096170","XLOC_016460","BMP4","PB.5845.8","j",-0.0390333333333333,0.0390333333333333,0.801314398712806,0.0181046440268268,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091642","XLOC_016570","FUT8-AS1","ENST00000621019.2","=",0.151833333333333,0.151833333333333,0.320671978208397,0.00226910557949053,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095595","XLOC_016570","FUT8-AS1","PB.5535.1","o",0.109733333333333,0.109733333333333,0.379374472093376,0.00226910557949053,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095596","XLOC_016570","FUT8-AS1","PB.5535.2","c",-0.261633333333333,0.261633333333333,0.00226910557949053,0.00226910557949053,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00091686","XLOC_016586","PIGH","PB.4013.1","=",-0.0187666666666667,0.0187666666666667,0.988516765947525,0.00395256000906607,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091687","XLOC_016586","PIGH","ENST00000558987.5","=",0.00993333333333333,0.00993333333333333,0.934082812968386,0.00395256000906607,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091688","XLOC_016586","PIGH","PB.5948.3","=",-0.129933333333333,0.129933333333333,0.551963072444231,0.00395256000906607,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091689","XLOC_016586","PIGH","ENST00000560722.5","=",-0.0160666666666667,0.0160666666666667,0.89376118248197,0.00395256000906607,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091692","XLOC_016586","PIGH","ENST00000561303.5","=",0.0126666666666667,0.0126666666666667,0.990648861933155,0.00395256000906607,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091693","XLOC_016586","PIGH","ENST00000558001.1","=",-0.0344,0.0344,0.82722167896728,0.00395256000906607,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091696","XLOC_016586","PIGH","ENST00000559097.1","=",0.0291,0.0291,0.761978199319848,0.00395256000906607,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095600","XLOC_016586","PIGH","PB.5548.3","c",0.127566666666667,0.127566666666667,0.00395256000906607,0.00395256000906607,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091915","XLOC_016653","ZFYVE1","ENST00000553891.5","=",0.00536666666666666,0.00536666666666666,0.96770994459835,2.59408465201258e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091916","XLOC_016653","ZFYVE1","PB.5106.1","=",0.0605333333333333,0.0605333333333333,0.944294974131356,2.59408465201258e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091917","XLOC_016653","ZFYVE1","ENST00000318876.9","=",0.00926666666666667,0.00926666666666667,0.875482613953234,2.59408465201258e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091918","XLOC_016653","ZFYVE1","ENST00000394207.6","=",0.105833333333333,0.105833333333333,2.59408465201258e-07,2.59408465201258e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00091923","XLOC_016653","ZFYVE1","ENST00000554250.1","=",0.0138666666666667,0.0138666666666667,0.664443979574248,2.59408465201258e-07,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095615","XLOC_016653","ZFYVE1","PB.5591.1","c",-0.0602666666666667,0.0602666666666667,0.769405234809746,2.59408465201258e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00095616","XLOC_016653","ZFYVE1","PB.5591.2","c",-0.117733333333333,0.117733333333333,0.265107098291816,2.59408465201258e-07,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093104","XLOC_016918","MOK","ENST00000559138.5","=",0.039,0.039,0.805876209066354,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093105","XLOC_016918","MOK","ENST00000559838.5","=",-0.0610666666666667,0.0610666666666667,0.671724806715266,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093106","XLOC_016918","MOK","ENST00000557823.5","=",0.0320333333333333,0.0320333333333333,0.741333838487823,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093108","XLOC_016918","MOK","ENST00000521249.1","=",0.0133333333333333,0.0133333333333333,0.933639688368008,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093109","XLOC_016918","MOK","ENST00000521766.5","=",-0.0122333333333333,0.0122333333333333,0.898261579684423,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093112","XLOC_016918","MOK","ENST00000361847.7","=",-0.0126666666666667,0.0126666666666667,1,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093114","XLOC_016918","MOK","ENST00000523231.5","=",0.0653,0.0653,0.133600818324139,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093115","XLOC_016918","MOK","ENST00000524370.5","=",-0.0556333333333333,0.0556333333333333,0.66967988042019,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093116","XLOC_016918","MOK","ENST00000522874.5","=",0.0533666666666666,0.0533666666666666,0.886997379739065,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093117","XLOC_016918","MOK","ENST00000518686.5","=",0.0406666666666667,0.0406666666666667,0.839067709386742,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093118","XLOC_016918","MOK","ENST00000522867.1","=",0.0343666666666667,0.0343666666666667,0.935216253469908,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093120","XLOC_016918","MOK","ENST00000519058.5","=",-0.0363333333333333,0.0363333333333333,0.991800374320754,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093122","XLOC_016918","MOK","ENST00000521937.1","=",-0.108666666666667,0.108666666666667,0.808666817321987,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093124","XLOC_016918","MOK","ENST00000522537.5","=",-0.0372,0.0372,0.964427700092231,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093129","XLOC_016918","MOK","ENST00000521388.5","=",-0.0418666666666667,0.0418666666666667,0.963565107783589,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093135","XLOC_016918","MOK","ENST00000518482.5","=",-0.0232666666666667,0.0232666666666667,0.970059777582181,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093136","XLOC_016918","MOK","ENST00000524019.5","=",5e-04,5e-04,0.997461757073048,0.00527892483732302,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00093138","XLOC_016918","MOK","ENST00000524207.5","=",0.172733333333333,0.172733333333333,0.00527892483732302,0.00527892483732302,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00098143","XLOC_017584","SLC27A2","ENST00000267842.10","=",0.00940000000000002,0.00940000000000002,0.9996436546372,0.0261078429542005,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098144","XLOC_017584","SLC27A2","ENST00000380902.8","=",-0.00883333333333333,0.00883333333333333,1,0.0261078429542005,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098145","XLOC_017584","SLC27A2","ENST00000544960.1","=",0.0253333333333333,0.0253333333333333,0.807743438853842,0.0261078429542005,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098146","XLOC_017584","SLC27A2","ENST00000559938.1","=",-0.0374333333333333,0.0374333333333333,0.882343056863351,0.0261078429542005,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00106443","XLOC_017584","SLC27A2","PB.6084.3","c",0.299266666666667,0.299266666666667,0.0261078429542005,0.0261078429542005,TRUE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00106444","XLOC_017584","SLC27A2","PB.6084.4","c",-0.287766666666667,0.287766666666667,0.259797129833996,0.0261078429542005,FALSE,TRUE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098351","XLOC_017650","MYZAP","ENST00000267853.10","=",-0.108433333333333,0.108433333333333,0.379180789898399,0.000497249837571133,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098354","XLOC_017650","MYZAP","ENST00000649429.1","=",-0.0189,0.0189,0.115569101709435,0.000497249837571133,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098371","XLOC_017650","MYZAP","ENST00000464277.2","=",-0.0063,0.0063,0.869566531778925,0.000497249837571133,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
"TCONS_00098374","XLOC_017650","MYZAP","ENST00000299638.8","=",0.192266666666667,0.192266666666667,0.013046454172065,0.000497249837571133,TRUE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"T-significant / missing in U",,,
"TCONS_00098376","XLOC_017650","MYZAP","ENST00000649091.1","=",-0.0140333333333333,0.0140333333333333,0.847359956233053,0.000497249837571133,FALSE,FALSE,,,,,,,FALSE,,TRUE,FALSE,FALSE,"Non-significant / other",,,
