"gene_id","gene_name","n_isoforms","n_novel_isoforms","n_switching_isoforms","n_novel_switching_isoforms","n_known_switching_isoforms","novel_involved","has_novel_isoform","max_abs_dif_switching","max_abs_dif_novel_switching","min_isoform_switch_q","min_novel_switch_q","dataset_label"
"XLOC_000108","DFFB",8,0,1,0,1,FALSE,FALSE,0.3231,,0.00253052369906565,,"H_HT_supplementary"
"XLOC_000180","CENPS",2,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_000180","CENPS-CORT",4,1,1,0,1,FALSE,TRUE,0.106766666666667,,0.000179389576570717,,"H_HT_supplementary"
"XLOC_000377","PNRC2",4,3,1,1,0,TRUE,TRUE,0.193933333333333,0.193933333333333,4.47707856888866e-16,4.47707856888866e-16,"H_HT_supplementary"
"XLOC_000426","DHDDS",11,5,1,0,1,FALSE,TRUE,0.2991,,0.01161825730616,,"H_HT_supplementary"
"XLOC_000432","PIGV",11,5,1,0,1,FALSE,TRUE,0.1732,,0.0371959141217356,,"H_HT_supplementary"
"XLOC_000480","TRNAU1AP",6,2,1,0,1,FALSE,TRUE,0.146633333333333,,0.0494155012202735,,"H_HT_supplementary"
"XLOC_000801","PRPF38A",9,8,1,1,0,TRUE,TRUE,0.2532,0.2532,4.60641461217979e-07,4.60641461217979e-07,"H_HT_supplementary"
"XLOC_001009","IFI44",15,12,2,2,0,TRUE,TRUE,0.2181,0.2181,3.20761869527101e-13,3.20761869527101e-13,"H_HT_supplementary"
"XLOC_001167","TRMT13",12,7,1,1,0,TRUE,TRUE,0.216133333333333,0.216133333333333,0.0130539310599628,0.0130539310599628,"H_HT_supplementary"
"XLOC_001235","ATXN7L2",6,0,1,0,1,FALSE,FALSE,0.320733333333333,,0.0264997540650448,,"H_HT_supplementary"
"XLOC_001295","LRIG2",8,4,1,1,0,TRUE,TRUE,0.2593,0.2593,0.01012651293042,0.01012651293042,"H_HT_supplementary"
"XLOC_001487","H4C14",5,3,1,0,1,FALSE,TRUE,0.257933333333333,,0.00491897745498289,,"H_HT_supplementary"
"XLOC_001493","BOLA1",4,0,1,0,1,FALSE,FALSE,0.507633333333333,,0.000535145708221473,,"H_HT_supplementary"
"XLOC_001633","CKS1B",4,2,1,1,0,TRUE,TRUE,0.2821,0.2821,2.2884211833785e-13,2.2884211833785e-13,"H_HT_supplementary"
"XLOC_001925","RABGAP1L",12,7,4,3,1,TRUE,TRUE,0.4648,0.4648,2.08977970355274e-17,2.08977970355274e-17,"H_HT_supplementary"
"XLOC_002146","RNPEP",7,6,2,2,0,TRUE,TRUE,0.100533333333333,0.100533333333333,7.59951807262263e-13,7.59951807262263e-13,"H_HT_supplementary"
"XLOC_002300","FLVCR1",5,1,1,0,1,FALSE,TRUE,0.336666666666667,,6.16296077114934e-11,,"H_HT_supplementary"
"XLOC_002501","GGPS1",3,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_002501","TBCE",10,7,2,2,0,TRUE,TRUE,0.137033333333333,0.137033333333333,0.0077575162864161,0.0077575162864161,"H_HT_supplementary"
"XLOC_002575","ZBTB18",5,0,2,0,2,FALSE,FALSE,0.771666666666667,,2.30444079413924e-07,,"H_HT_supplementary"
"XLOC_002701","HES4",4,0,1,0,1,FALSE,FALSE,0.176733333333333,,0.00110031962547503,,"H_HT_supplementary"
"XLOC_002709","TNFRSF4",3,1,2,1,1,TRUE,TRUE,0.157533333333333,0.155966666666667,0.00886286518017203,0.0219220110195553,"H_HT_supplementary"
"XLOC_003124","SNHG12",10,0,1,0,1,FALSE,FALSE,0.198666666666667,,0.0153857818052877,,"H_HT_supplementary"
"XLOC_003124","SNORA16A",2,1,1,0,1,FALSE,TRUE,0.206366666666667,,0.00266803179545456,,"H_HT_supplementary"
"XLOC_003124","SNORA44",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_003124","SNORA61",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_003170","ENSG00000224066",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_003170","TMEM234",11,1,1,0,1,FALSE,TRUE,0.2981,,0.00434759105414567,,"H_HT_supplementary"
"XLOC_003208","PSMB2",5,4,2,2,0,TRUE,TRUE,0.2186,0.2186,3.31479870685844e-35,3.31479870685844e-35,"H_HT_supplementary"
"XLOC_003315","SLC2A1",10,6,2,1,1,TRUE,TRUE,0.192066666666667,0.192066666666667,5.53321884103404e-25,5.53321884103404e-25,"H_HT_supplementary"
"XLOC_003434","ORC1",6,5,1,0,1,FALSE,TRUE,0.3307,,0.0175729462691148,,"H_HT_supplementary"
"XLOC_003459","YIPF1",10,9,1,1,0,TRUE,TRUE,0.182966666666667,0.182966666666667,0.00497257694703224,0.00497257694703224,"H_HT_supplementary"
"XLOC_003502","LINC02777",8,4,1,1,0,TRUE,TRUE,0.1686,0.1686,0.0368606985920516,0.0368606985920516,"H_HT_supplementary"
"XLOC_003502","XLOC_003502",1,1,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_003522","DOCK7",10,5,4,2,2,TRUE,TRUE,0.414666666666667,0.1782,1.05762142053943e-06,1.05762142053943e-06,"H_HT_supplementary"
"XLOC_003631","FUBP1",13,7,1,1,0,TRUE,TRUE,0.114733333333333,0.114733333333333,0.0354096238092281,0.0354096238092281,"H_HT_supplementary"
"XLOC_003768","ALG14",3,1,1,1,0,TRUE,TRUE,0.167766666666667,0.167766666666667,1.90017709953095e-06,1.90017709953095e-06,"H_HT_supplementary"
"XLOC_003828","VAV3",10,6,1,1,0,TRUE,TRUE,0.270666666666667,0.270666666666667,0.00804589772614315,0.00804589772614315,"H_HT_supplementary"
"XLOC_003874","LRIF1",7,7,1,1,0,TRUE,TRUE,0.1265,0.1265,0.0327895079795356,0.0327895079795356,"H_HT_supplementary"
"XLOC_004268","YY1AP1",16,12,1,1,0,TRUE,TRUE,0.185466666666667,0.185466666666667,9.3472727209052e-08,9.3472727209052e-08,"H_HT_supplementary"
"XLOC_004452","TADA1",5,5,1,1,0,TRUE,TRUE,0.2556,0.2556,0.0258224572575051,0.0258224572575051,"H_HT_supplementary"
"XLOC_004477","NME7",7,3,1,1,0,TRUE,TRUE,0.4464,0.4464,0.000123393658382459,0.000123393658382459,"H_HT_supplementary"
"XLOC_004682","ZBTB41",3,1,2,1,1,TRUE,TRUE,0.1679,0.1679,0.00196758329572668,0.00213064805180308,"H_HT_supplementary"
"XLOC_004809","YOD1",2,0,1,0,1,FALSE,FALSE,0.1777,,0.00312587112855433,,"H_HT_supplementary"
"XLOC_004956","LBR",8,7,2,2,0,TRUE,TRUE,0.183866666666667,0.183866666666667,0.000172576397001416,0.000172576397001416,"H_HT_supplementary"
"XLOC_005099","B3GALNT2",7,2,1,1,0,TRUE,TRUE,0.175833333333333,0.175833333333333,0.0282904989485734,0.0282904989485734,"H_HT_supplementary"
"XLOC_005170","ADSS2",4,3,1,1,0,TRUE,TRUE,0.176533333333333,0.176533333333333,0.0102918994792421,0.0102918994792421,"H_HT_supplementary"
"XLOC_005412","MLLT10",16,3,1,0,1,FALSE,TRUE,0.150766666666667,,0.00537450251249782,,"H_HT_supplementary"
"XLOC_005424","BMI1",3,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_005424","COMMD3",3,2,1,1,0,TRUE,TRUE,0.1173,0.1173,0.00443967565559886,0.00443967565559886,"H_HT_supplementary"
"XLOC_005424","COMMD3-BMI1",2,2,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_005459","PDSS1",5,1,1,1,0,TRUE,TRUE,0.1844,0.1844,0.0495526687489583,0.0495526687489583,"H_HT_supplementary"
"XLOC_005913","TMEM254",7,4,1,0,1,FALSE,TRUE,0.1476,,6.82410170442262e-06,,"H_HT_supplementary"
"XLOC_005988","IFIT2",3,1,2,1,1,TRUE,TRUE,0.224466666666667,0.208533333333333,3.17503052418259e-12,3.17503052418259e-12,"H_HT_supplementary"
"XLOC_006099","LZTS2",5,0,1,0,1,FALSE,FALSE,0.2029,,0.0142107255805782,,"H_HT_supplementary"
"XLOC_006157","CFAP58",5,3,1,0,1,FALSE,TRUE,0.4125,,0.0430859646675805,,"H_HT_supplementary"
"XLOC_006295","ACADSB",3,1,1,0,1,FALSE,TRUE,0.180666666666667,,0.0474477417356169,,"H_HT_supplementary"
"XLOC_006326","DOCK1",8,3,2,0,2,FALSE,TRUE,0.250266666666667,,0.00194540795414454,,"H_HT_supplementary"
"XLOC_006710","ZNF25",5,2,1,1,0,TRUE,TRUE,0.375633333333333,0.375633333333333,0.000567903489128581,0.000567903489128581,"H_HT_supplementary"
"XLOC_006816","ERCC6",13,6,1,1,0,TRUE,TRUE,0.198533333333333,0.198533333333333,0.00035442563173036,0.00035442563173036,"H_HT_supplementary"
"XLOC_007201","EXOSC1",7,1,2,1,1,TRUE,TRUE,0.252366666666667,0.252366666666667,5.87021877230894e-10,5.87021877230894e-10,"H_HT_supplementary"
"XLOC_007218","COX15",4,2,1,0,1,FALSE,TRUE,0.109566666666667,,0.00419198461318387,,"H_HT_supplementary"
"XLOC_007218","ENSG00000285932",1,1,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_007218","SLC25A28",6,3,1,1,0,TRUE,TRUE,0.1452,0.1452,0.0383168988160458,0.0383168988160458,"H_HT_supplementary"
"XLOC_007403","C10orf88",3,0,2,0,2,FALSE,FALSE,0.2727,,0.00126575290612049,,"H_HT_supplementary"
"XLOC_007434","ADAM12",9,7,1,1,0,TRUE,TRUE,0.111366666666667,0.111366666666667,0.0226816586217656,0.0226816586217656,"H_HT_supplementary"
"XLOC_007503","RIC8A",10,8,1,1,0,TRUE,TRUE,0.1311,0.1311,0.000172695429380948,0.000172695429380948,"H_HT_supplementary"
"XLOC_007508","IFITM1",2,1,2,1,1,TRUE,TRUE,0.363,0.363,1.61600727027279e-09,1.61600727027279e-09,"H_HT_supplementary"
"XLOC_007508","IFITM2",8,0,1,0,1,FALSE,FALSE,0.132133333333333,,0.00281928536086184,,"H_HT_supplementary"
"XLOC_007610","OR52K3P",9,1,1,1,0,TRUE,TRUE,0.184766666666667,0.184766666666667,0.00323767762252808,0.00323767762252808,"H_HT_supplementary"
"XLOC_007735","USP47",11,5,2,2,0,TRUE,TRUE,0.135433333333333,0.135433333333333,0.000159056974452882,0.000159056974452882,"H_HT_supplementary"
"XLOC_007817","HTATIP2",6,2,2,1,1,TRUE,TRUE,0.1742,0.1721,0.000917412006185213,0.00555600690373912,"H_HT_supplementary"
"XLOC_008250","ROM1",4,0,2,0,2,FALSE,FALSE,0.530066666666667,,0.00375191556363016,,"H_HT_supplementary"
"XLOC_008331","FAM89B",3,0,1,0,1,FALSE,FALSE,0.102933333333333,,0.00392348271427753,,"H_HT_supplementary"
"XLOC_008331","ZNRD2",4,1,1,1,0,TRUE,TRUE,0.110733333333333,0.110733333333333,0.00628846404858557,0.00628846404858557,"H_HT_supplementary"
"XLOC_008463","RNF121",11,6,1,0,1,FALSE,TRUE,0.117733333333333,,0.0152821806557251,,"H_HT_supplementary"
"XLOC_008545","UVRAG",4,2,1,1,0,TRUE,TRUE,0.267966666666667,0.267966666666667,0.00734764020920349,0.00734764020920349,"H_HT_supplementary"
"XLOC_008611","TMEM126B",11,5,3,2,1,TRUE,TRUE,0.171966666666667,0.171966666666667,0.000122359583888768,0.000122359583888768,"H_HT_supplementary"
"XLOC_008704","PANX1",9,8,1,1,0,TRUE,TRUE,0.126033333333333,0.126033333333333,3.12475369383477e-22,3.12475369383477e-22,"H_HT_supplementary"
"XLOC_008820","SDHD",2,2,2,2,0,TRUE,TRUE,0.138966666666667,0.138966666666667,0.00405822173868254,0.00405822173868254,"H_HT_supplementary"
"XLOC_008938","ARHGEF12",5,1,1,1,0,TRUE,TRUE,0.213,0.213,0.00170584943685832,0.00170584943685832,"H_HT_supplementary"
"XLOC_008954","UBASH3B",8,6,1,1,0,TRUE,TRUE,0.142566666666667,0.142566666666667,2.26732918436255e-12,2.26732918436255e-12,"H_HT_supplementary"
"XLOC_009015","HYLS1",2,1,2,1,1,TRUE,TRUE,0.624866666666667,0.624866666666667,6.40817895275371e-05,0.00072600631670955,"H_HT_supplementary"
"XLOC_009077","ACAD8",12,6,1,1,0,TRUE,TRUE,0.2223,0.2223,0.00466172436114426,0.00466172436114426,"H_HT_supplementary"
"XLOC_009145","C11orf21",4,0,1,0,1,FALSE,FALSE,0.455533333333333,,0.0221809502440442,,"H_HT_supplementary"
"XLOC_009327","RNF141",6,2,1,1,0,TRUE,TRUE,0.2819,0.2819,0.000600624806173589,0.000600624806173589,"H_HT_supplementary"
"XLOC_009366","CYP2R1",11,3,1,1,0,TRUE,TRUE,0.1264,0.1264,0.0309288343438937,0.0309288343438937,"H_HT_supplementary"
"XLOC_009859","MEN1",11,0,1,0,1,FALSE,FALSE,0.2704,,0.00113411365454746,,"H_HT_supplementary"
"XLOC_009868","BATF2",4,2,2,2,0,TRUE,TRUE,0.212866666666667,0.212866666666667,0.000333078570893019,0.000333078570893019,"H_HT_supplementary"
"XLOC_009970","KMT5B",8,2,2,0,2,FALSE,TRUE,0.181333333333333,,0.000277915659531686,,"H_HT_supplementary"
"XLOC_010049","C2CD3",14,2,3,0,3,FALSE,TRUE,0.1541,,0.00146359366847426,,"H_HT_supplementary"
"XLOC_010154","CREBZF",8,3,1,1,0,TRUE,TRUE,0.103366666666667,0.103366666666667,0.000718489694122207,0.000718489694122207,"H_HT_supplementary"
"XLOC_010414","USP28",10,3,1,0,1,FALSE,TRUE,0.188966666666667,,1.07884102478975e-06,,"H_HT_supplementary"
"XLOC_010560","SIAE",9,7,1,1,0,TRUE,TRUE,0.153433333333333,0.153433333333333,0.00249611917240767,0.00249611917240767,"H_HT_supplementary"
"XLOC_010599","DNAJB6P1",2,1,2,1,1,TRUE,TRUE,0.212966666666667,0.212966666666667,0.00694458974926578,0.00694458974926578,"H_HT_supplementary"
"XLOC_010649","THYN1",10,7,1,1,0,TRUE,TRUE,0.229466666666667,0.229466666666667,2.46423558778184e-07,2.46423558778184e-07,"H_HT_supplementary"
"XLOC_010685","RHNO1",6,3,2,1,1,TRUE,TRUE,0.3792,0.3792,1.713927039094e-16,1.713927039094e-16,"H_HT_supplementary"
"XLOC_010685","TULP3",3,2,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_010839","ETV6",6,3,1,1,0,TRUE,TRUE,0.193366666666667,0.193366666666667,3.68347431739811e-09,3.68347431739811e-09,"H_HT_supplementary"
"XLOC_010989","FAR2",11,6,1,0,1,FALSE,TRUE,0.122566666666667,,0.00300408765053375,,"H_HT_supplementary"
"XLOC_011347","PIP4K2C",7,4,1,1,0,TRUE,TRUE,0.139566666666667,0.139566666666667,0.0427000717828005,0.0427000717828005,"H_HT_supplementary"
"XLOC_011461","RAB3IP",15,5,1,0,1,FALSE,TRUE,0.180766666666667,,0.0314253789149201,,"H_HT_supplementary"
"XLOC_011475","TBC1D15",13,11,2,2,0,TRUE,TRUE,0.1005,0.1005,1.92707869734459e-07,1.92707869734459e-07,"H_HT_supplementary"
"XLOC_011964","ZNF664",7,1,2,0,2,FALSE,TRUE,0.176733333333333,,4.10001518313738e-07,,"H_HT_supplementary"
"XLOC_012145","PARP11",8,5,1,1,0,TRUE,TRUE,0.186266666666667,0.186266666666667,1.52064265643509e-08,1.52064265643509e-08,"H_HT_supplementary"
"XLOC_012153","C12orf4",8,5,1,1,0,TRUE,TRUE,0.158733333333333,0.158733333333333,0.0211066055420149,0.0211066055420149,"H_HT_supplementary"
"XLOC_012444","CAPRIN2",17,2,1,0,1,FALSE,TRUE,0.141633333333333,,0.00127809122370871,,"H_HT_supplementary"
"XLOC_012567","ENSG00000276390",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_012567","RPAP3",15,14,1,1,0,TRUE,TRUE,0.1258,0.1258,1.4939716158759e-05,1.4939716158759e-05,"H_HT_supplementary"
"XLOC_012714","ATF7",4,1,2,1,1,TRUE,TRUE,0.130166666666667,0.130166666666667,6.36094973750177e-06,6.36094973750177e-06,"H_HT_supplementary"
"XLOC_012714","NPFF",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_012931","PRANCR",7,0,1,0,1,FALSE,FALSE,0.4048,,0.0114413035108221,,"H_HT_supplementary"
"XLOC_013298","FBXO21",8,4,1,1,0,TRUE,TRUE,0.1823,0.1823,6.19688995472266e-05,6.19688995472266e-05,"H_HT_supplementary"
"XLOC_013822","KCNRG",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_013822","TRIM13",8,4,1,1,0,TRUE,TRUE,0.421933333333333,0.421933333333333,3.3316160223307e-10,3.3316160223307e-10,"H_HT_supplementary"
"XLOC_013845","ALG11",9,4,2,1,1,TRUE,TRUE,0.180733333333333,0.180733333333333,0.000691708283275479,0.000691708283275479,"H_HT_supplementary"
"XLOC_013845","UTP14C",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_013849","CKAP2",10,7,1,1,0,TRUE,TRUE,0.1565,0.1565,0.00446417587703659,0.00446417587703659,"H_HT_supplementary"
"XLOC_014492","MED4",8,8,1,1,0,TRUE,TRUE,0.163733333333333,0.163733333333333,0.00981717625053451,0.00981717625053451,"H_HT_supplementary"
"XLOC_014512","EBPL",6,0,1,0,1,FALSE,FALSE,0.250533333333333,,0.00147721406911335,,"H_HT_supplementary"
"XLOC_014855","TUBGCP3",10,5,2,1,1,TRUE,TRUE,0.1999,0.0942333333333333,9.26812498464409e-11,0.0109961121829514,"H_HT_supplementary"
"XLOC_014876","RASA3",6,5,1,1,0,TRUE,TRUE,0.1925,0.1925,6.7489873452623e-06,6.7489873452623e-06,"H_HT_supplementary"
"XLOC_015139","CARMIL3",4,0,1,0,1,FALSE,FALSE,0.2293,,0.00538010243588228,,"H_HT_supplementary"
"XLOC_015151","GMPR2",12,4,4,1,3,TRUE,TRUE,0.1601,0.0265,0.00053116399503603,0.000804511738956015,"H_HT_supplementary"
"XLOC_015374","CGRRF1",10,3,1,0,1,FALSE,TRUE,0.1625,,0.00062926641013887,,"H_HT_supplementary"
"XLOC_015375","SAMD4A",9,0,1,0,1,FALSE,FALSE,0.142866666666667,,0.0332228216297478,,"H_HT_supplementary"
"XLOC_015442","PRKCH",11,8,3,3,0,TRUE,TRUE,0.231633333333333,0.231633333333333,1.00740065910304e-07,1.00740065910304e-07,"H_HT_supplementary"
"XLOC_015500","RAD51B",15,3,1,0,1,FALSE,TRUE,0.2253,,0.00832124832899982,,"H_HT_supplementary"
"XLOC_015586","FOS",5,2,3,2,1,TRUE,TRUE,0.109233333333333,0.109233333333333,0.00694458974926578,0.0116703308529128,"H_HT_supplementary"
"XLOC_015796","WDR25",6,1,2,0,2,FALSE,TRUE,0.150833333333333,,0.000889006168787717,,"H_HT_supplementary"
"XLOC_015961","PACS2",10,0,1,0,1,FALSE,FALSE,0.127133333333333,,6.77134326667967e-09,,"H_HT_supplementary"
"XLOC_015964","MTA1",14,0,1,0,1,FALSE,FALSE,0.2841,,0.0175729462691148,,"H_HT_supplementary"
"XLOC_015964","TEX22",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_016022","OSGEP",13,5,1,1,0,TRUE,TRUE,0.2375,0.2375,0.0174509156173695,0.0174509156173695,"H_HT_supplementary"
"XLOC_016105","DHRS4-AS1",6,1,1,0,1,FALSE,TRUE,0.2614,,0.00670113923182892,,"H_HT_supplementary"
"XLOC_016209","MBIP",9,4,1,1,0,TRUE,TRUE,0.3144,0.3144,0.00128206675247485,0.00128206675247485,"H_HT_supplementary"
"XLOC_016377","ARMH4",3,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_016377","PSMA3-AS1",14,6,1,0,1,FALSE,TRUE,0.103666666666667,,0.00133166408621782,,"H_HT_supplementary"
"XLOC_016380","TIMM9",8,1,1,0,1,FALSE,TRUE,0.144866666666667,,0.0057804688416855,,"H_HT_supplementary"
"XLOC_016503","COX16",3,2,1,0,1,FALSE,TRUE,0.2609,,4.50315163835205e-13,,"H_HT_supplementary"
"XLOC_016503","SYNJ2BP",2,1,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_016503","SYNJ2BP-COX16",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_016676","NRDE2",13,5,1,0,1,FALSE,TRUE,0.1399,,0.00161640377118535,,"H_HT_supplementary"
"XLOC_017590","APH1B",6,3,1,1,0,TRUE,TRUE,0.153466666666667,0.153466666666667,0.0499049283281408,0.0499049283281408,"H_HT_supplementary"
"XLOC_017625","DIS3L",9,2,1,0,1,FALSE,TRUE,0.184666666666667,,0.0183107629338774,,"H_HT_supplementary"
"XLOC_017895","FANCI",22,15,2,1,1,TRUE,TRUE,0.1034,0.1034,0.00625974863433571,0.00647730180141743,"H_HT_supplementary"
"XLOC_017931","BLM",14,5,1,0,1,FALSE,TRUE,0.149233333333333,,0.0279895704485648,,"H_HT_supplementary"
"XLOC_017934","FES",9,4,1,1,0,TRUE,TRUE,0.1219,0.1219,0.0351785855344333,0.0351785855344333,"H_HT_supplementary"
"XLOC_018294","LINC01852",5,1,1,0,1,FALSE,TRUE,0.1918,,0.0367003616304394,,"H_HT_supplementary"
"XLOC_018294","XLOC_018294",2,2,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_018376","TP53BP1",15,4,2,1,1,TRUE,TRUE,0.1271,0.126533333333333,0.00794375997585561,0.0387595971822951,"H_HT_supplementary"
"XLOC_018418","GATM",3,2,1,1,0,TRUE,TRUE,0.1153,0.1153,1.73386567048317e-05,1.73386567048317e-05,"H_HT_supplementary"
"XLOC_018934","RHCG",6,0,2,0,2,FALSE,FALSE,0.5703,,0.00061196045104395,,"H_HT_supplementary"
"XLOC_018962","HDDC3",6,0,1,0,1,FALSE,FALSE,0.309466666666667,,1.95946815093651e-07,,"H_HT_supplementary"
"XLOC_019108","WDR90",18,0,1,0,1,FALSE,FALSE,0.1402,,0.0164649748571258,,"H_HT_supplementary"
"XLOC_019117","HAGHL",8,0,1,0,1,FALSE,FALSE,0.243466666666667,,0.00559627699930061,,"H_HT_supplementary"
"XLOC_019307","RMI2",5,0,1,0,1,FALSE,FALSE,0.353633333333333,,1.16755400122941e-05,,"H_HT_supplementary"
"XLOC_019366","ENSG00000183889",12,0,2,0,2,FALSE,FALSE,0.200566666666667,,0.0120914068740498,,"H_HT_supplementary"
"XLOC_019366","PKD1P1",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_019404","IQCK",8,3,1,1,0,TRUE,TRUE,0.302,0.302,0.00572269570958056,0.00572269570958056,"H_HT_supplementary"
"XLOC_019460","UBFD1",9,1,2,0,2,FALSE,TRUE,0.354966666666667,,6.06325549364082e-08,,"H_HT_supplementary"
"XLOC_019531","SLX1B",4,1,1,1,0,TRUE,TRUE,0.596833333333333,0.596833333333333,0.000138533525447311,0.000138533525447311,"H_HT_supplementary"
"XLOC_019531","SLX1B-SULT1A4",2,1,0,0,0,FALSE,TRUE,,,,,"H_HT_supplementary"
"XLOC_019531","SULT1A4",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_019827","RBL2",10,7,1,0,1,FALSE,TRUE,0.187166666666667,,0.0184888410675846,,"H_HT_supplementary"
"XLOC_020006","NIP7",5,3,1,1,0,TRUE,TRUE,0.143033333333333,0.143033333333333,0.00539486789916202,0.00539486789916202,"H_HT_supplementary"
"XLOC_020401","PKMYT1",10,0,1,0,1,FALSE,FALSE,0.122566666666667,,0.00367301222975521,,"H_HT_supplementary"
"XLOC_020408","ENSG00000262370",5,3,1,0,1,FALSE,TRUE,0.114866666666667,,0.0135926625440574,,"H_HT_supplementary"
"XLOC_020421","ZSCAN32",14,11,1,0,1,FALSE,TRUE,0.1499,,0.0111531761066902,,"H_HT_supplementary"
"XLOC_020429","CREBBP",8,0,1,0,1,FALSE,FALSE,0.165733333333333,,0.00277064995359625,,"H_HT_supplementary"
"XLOC_020565","NTAN1",5,3,1,1,0,TRUE,TRUE,0.133033333333333,0.133033333333333,0.0469920621672451,0.0469920621672451,"H_HT_supplementary"
"XLOC_020597","ENSG00000285628",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_020597","NPIPA8",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_020597","PKD1P4",6,0,1,0,1,FALSE,FALSE,0.127233333333333,,0.0494468287779211,,"H_HT_supplementary"
"XLOC_020599","NPIPA9",10,3,1,0,1,FALSE,TRUE,0.1344,,0.000483937688568712,,"H_HT_supplementary"
"XLOC_020599","PKD1P5",3,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_020669","PALB2",9,5,2,1,1,TRUE,TRUE,0.1866,0.1866,0.0019247022672972,0.00420815824361149,"H_HT_supplementary"
"XLOC_020764","MAPK3",4,0,1,0,1,FALSE,FALSE,0.1065,,1.77580471031193e-08,,"H_HT_supplementary"
"XLOC_021446","TLCD3A",5,1,2,1,1,TRUE,TRUE,0.149366666666667,0.149366666666667,0.0110405102436837,0.0110405102436837,"H_HT_supplementary"
"XLOC_021518","ZMYND15",6,0,1,0,1,FALSE,FALSE,0.223366666666667,,0.010872351808089,,"H_HT_supplementary"
"XLOC_021533","KIF1C",3,0,2,0,2,FALSE,FALSE,0.292433333333333,,1.08379468404411e-17,,"H_HT_supplementary"
"XLOC_021883","TNFAIP1",3,2,2,2,0,TRUE,TRUE,0.298666666666667,0.298666666666667,2.07103687975935e-05,2.07103687975935e-05,"H_HT_supplementary"
"XLOC_022126","CDC6",7,5,1,1,0,TRUE,TRUE,0.341133333333333,0.341133333333333,0.00445509519305011,0.00445509519305011,"H_HT_supplementary"
"XLOC_022386","TOM1L1",11,1,1,1,0,TRUE,TRUE,0.1646,0.1646,0.0384611365707396,0.0384611365707396,"H_HT_supplementary"
"XLOC_022602","COG1",6,2,1,1,0,TRUE,TRUE,0.2185,0.2185,0.000289545486922008,0.000289545486922008,"H_HT_supplementary"
"XLOC_022602","ENSG00000264860",1,0,0,0,0,FALSE,FALSE,,,,,"H_HT_supplementary"
"XLOC_022602","SSTR2",2,1,2,1,1,TRUE,TRUE,0.390866666666667,0.390866666666667,1.14226386408797e-06,1.14226386408797e-06,"H_HT_supplementary"
"XLOC_022700","AFMID",13,4,2,0,2,FALSE,TRUE,0.227833333333333,,3.27750572323021e-06,,"H_HT_supplementary"
"XLOC_023020","GAS7",5,0,1,0,1,FALSE,FALSE,0.1166,,0.0271166547960073,,"H_HT_supplementary"
"XLOC_023028","SCO1",4,1,1,0,1,FALSE,TRUE,0.114566666666667,,0.00678480784455286,,"H_HT_supplementary"
"XLOC_023119","ATPAF2",7,2,1,1,0,TRUE,TRUE,0.2208,0.2208,4.21396286378161e-07,4.21396286378161e-07,"H_HT_supplementary"
"XLOC_023149","B9D1",6,0,1,0,1,FALSE,FALSE,0.4822,,0.00536900394053823,,"H_HT_supplementary"
"XLOC_023429","DDX52",9,7,1,1,0,TRUE,TRUE,0.125766666666667,0.125766666666667,0.000367607168040238,0.000367607168040238,"H_HT_supplementary"
"XLOC_023452","PIP4K2B",4,0,1,0,1,FALSE,FALSE,0.1879,,9.20133777206757e-05,,"H_HT_supplementary"
"XLOC_023453","CWC25",9,7,1,1,0,TRUE,TRUE,0.178633333333333,0.178633333333333,0.00681381017606057,0.00681381017606057,"H_HT_supplementary"
