"gene_id","gene_name","n_isoforms","n_switching_isoforms","n_novel_isoforms","min_isoform_switch_q","min_gene_switch_q","max_abs_dif_all_isoforms","max_abs_dif_switching","novel_involved"
"XLOC_048045","RINT1",10,0,6,0.00421950483054239,0.00421950483054239,0.0671333333333334,,FALSE
"XLOC_048057","PIK3CG",11,0,7,0.122415920826508,0.122415920826508,0.0757666666666667,,FALSE
"XLOC_048058","PRKAR2B",5,0,2,0.9202403403604,0.9202403403604,0.0454666666666667,,FALSE
"XLOC_048059","HBP1",29,0,18,0.243700818962922,0.243700818962922,0.0566,,FALSE
"XLOC_048062","DUS4L",42,0,12,0.133798144107369,0.133798144107369,0.0403666666666667,,FALSE
"XLOC_048065","CBLL1",7,0,2,0.382190211155906,0.382190211155906,0.1256,,FALSE
"XLOC_048067","DLD",30,0,22,0.406342269334936,0.406342269334936,0.0498666666666667,,FALSE
"XLOC_048070","DNAJB9",4,0,2,0.0606297532281114,0.0606297532281114,0.0837,,FALSE
"XLOC_048082","ZNF277",15,0,7,0.0232068288041237,0.0232068288041237,0.1091,,FALSE
"XLOC_048085","IFRD1",32,0,7,0.232297029175154,0.232297029175154,0.1933,,FALSE
"XLOC_048092","FOXP2",22,0,0,0.0446592871730601,0.0446592871730601,0.0763333333333333,,FALSE
"XLOC_048095","MDFIC",6,0,1,0.842811526893221,0.842811526893221,0.0569333333333333,,FALSE
"XLOC_048099","TES",12,0,4,0.419919097922569,0.419919097922569,0.0108,,FALSE
"XLOC_048102","CAV1",6,0,2,0.00314457310300625,0.00314457310300625,0.1719,,FALSE
"XLOC_048103","MET",6,0,1,0.0402355289686373,0.0402355289686373,0.146333333333333,,FALSE
"XLOC_048104","CAPZA2",26,0,16,0.0815669888772709,0.0815669888772709,0.0219,,FALSE
"XLOC_048106","ST7",25,0,12,0.0766702766119247,0.0766702766119247,0.1311,,FALSE
"XLOC_048112","LSM8",6,0,2,0.0668073620396157,0.0668073620396157,0.0821000000000001,,FALSE
"XLOC_048117","ING3",6,0,4,7.98686376329385e-06,7.98686376329385e-06,0.1356,,FALSE
"XLOC_048136","WASL-DT",2,0,1,0.941067632964946,0.941067632964946,0.0344,,FALSE
"XLOC_048159","ARF5",11,0,1,0.515691925507648,0.515691925507648,0.0269333333333333,,FALSE
"XLOC_048160","SND1",28,0,18,0.000979073093241895,0.000979073093241895,0.0501,,FALSE
"XLOC_048166","HILPDA",17,0,7,7.36662141486938e-06,7.36662141486938e-06,0.0987666666666667,,FALSE
"XLOC_048167","XLOC_048167",3,0,1,0.691127096963518,0.691127096963518,0.0896,,FALSE
"XLOC_048172","XLOC_048172",2,0,1,0.275770433607969,0.275770433607969,0.095,,FALSE
"XLOC_048180","CALU",15,0,12,0.727888697100268,0.727888697100268,0.0233333333333333,,FALSE
"XLOC_048184","ATP6V1F",3,0,3,0.788006328326226,0.788006328326226,0.00446666666666662,,FALSE
"XLOC_048186","IRF5",17,0,1,0.0402705498741428,0.0402705498741428,0.0303333333333333,,FALSE
"XLOC_048189","TPI1P2",2,0,0,0.9202403403604,0.9202403403604,0.0791333333333334,,FALSE
"XLOC_048191","TSPAN33",5,0,3,0.459769446478094,0.459769446478094,0.0576,,FALSE
"XLOC_048194","AHCYL2",8,0,0,0.00357990252699766,0.00357990252699766,0.2672,,FALSE
"XLOC_048195","STRIP2",3,0,0,0.436012717301748,0.436012717301748,0.103733333333333,,FALSE
"XLOC_048199","NRF1",9,0,3,0.273107409562297,0.273107409562297,0.137566666666667,,FALSE
"XLOC_048204","KLHDC10",4,0,0,0.700794972748471,0.700794972748471,0.0181,,FALSE
"XLOC_048213","MEST",11,0,2,0.370643681406235,0.370643681406235,0.136466666666667,,FALSE
"XLOC_048224","MKLN1",21,0,9,0.366484902376102,0.366484902376102,0.122566666666667,,FALSE
"XLOC_048238","EXOC4",20,0,9,0.407005003628062,0.407005003628062,0.0581666666666666,,FALSE
"XLOC_048245","BPGM",5,0,3,0.389549457387245,0.389549457387245,0.0347666666666667,,FALSE
"XLOC_048251","TMEM140",4,0,2,0.910157494926874,0.910157494926874,0.0410666666666667,,FALSE
"XLOC_048256","NUP205",10,0,1,0.296440609759967,0.296440609759967,0.0569,,FALSE
"XLOC_048259","STMP1",4,0,1,0.845559151881159,0.845559151881159,0.00429999999999997,,FALSE
"XLOC_048284","TRIM24",15,0,11,6.37797194651111e-32,6.37797194651111e-32,0.0719333333333333,,FALSE
"XLOC_048288","TTC26",7,0,0,0.508943644553904,0.508943644553904,0.0504,,FALSE
"XLOC_048290","UBN2",2,0,0,0.9202403403604,0.9202403403604,0.00673333333333337,,FALSE
"XLOC_048291","FMC1",19,0,6,0.103540135188842,0.103540135188842,0.0369666666666667,,FALSE
"XLOC_048296","TBXAS1",28,0,12,0.00212044005859502,0.00212044005859502,0.0545000000000001,,FALSE
"XLOC_048297","KDM7A-DT",3,0,2,0.853517819788309,0.853517819788309,0.110433333333333,,FALSE
"XLOC_048306","ADCK2",19,0,4,0.0278150565017786,0.0278150565017786,0.0644666666666667,,FALSE
"XLOC_048312","AGK",25,0,5,0.422573881027782,0.422573881027782,0.0925333333333334,,FALSE
"XLOC_048315","SSBP1",18,0,5,0.0525935895460601,0.0525935895460601,0.0191,,FALSE
"XLOC_048409","EPHB6",10,0,0,0.315530076194156,0.315530076194156,0.220866666666667,,FALSE
"XLOC_048416","GSTK1",15,0,9,0.43468006354711,0.43468006354711,0.0207333333333334,,FALSE
"XLOC_048418","CASP2",7,0,1,0.347148951857959,0.347148951857959,0.0193666666666667,,FALSE
"XLOC_048423","ZYX",15,0,6,0.442053606183997,0.442053606183997,0.0224666666666667,,FALSE
"XLOC_048452","ARHGEF35-AS1",10,0,0,0.392119798129151,0.392119798129151,0.0612666666666667,,FALSE
"XLOC_048453","OR2A9P",4,0,1,0.9202403403604,0.9202403403604,0.0716333333333334,,FALSE
"XLOC_048477","CUL1",26,0,10,0.0185103451090675,0.0185103451090675,0.103733333333333,,FALSE
"XLOC_048487","ZNF398",5,0,1,0.319574040170312,0.319574040170312,0.151633333333333,,FALSE
